tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
179,746,787,,bottom,,,,,{},False
175,766,,,bottom,,,,,{},False
181,767,811,,bottom,,,,,{},False
190,781,813,,bottom,,,,,{},False
192,786,832,,bottom,,,,,{},False
183,798,,,bottom,,,,,{},False
178,798,,,bottom,,,,,{},False
173,798,,,top,,,,,{},False
203,816,,,bottom,,,,,{},False
204,818,868,,bottom,,,,,{},False
205,821,859,,bottom,,,,,{},False
191,823,,,bottom,,,,,{},False
186,823,,,bottom,,,,,{},False
199,830,,,bottom,,,,,{},False
207,837,885,,bottom,,,,,{},False
216,861,900,935,top,70.54,66.92,74.57,6.34,"{207: 20.87, 204: 18.38, 205: 10.45, 216: 0.0, 217: 20.61, 211: 30.39, 219: 12.9, 220: 13.84, 215: 26.18, 208: 17.1, 222: 4.06, 228: 1.9}",True
217,864,910,,bottom,,,,,{},False
211,885,,,bottom,,,,,{},False
219,886,914,,bottom,,,,,{},False
220,888,934,,bottom,,,,,{},False
215,893,,,bottom,,,,,{},False
208,908,,,bottom,,,,,{},False
222,927,,,bottom,,,,,{},False
228,928,,,bottom,,,,,{},False
231,944,988,,bottom,,,,,{},False
225,944,,,bottom,,,,,{},False
224,956,,,bottom,,,,,{},False
234,979,,,bottom,,,,,{},False
227,986,,,bottom,,,,,{},False
242,993,,,bottom,,,,,{},False
249,995,1034,,bottom,,,,,{},False
247,1005,,,bottom,,,,,{},False
252,1006,,,bottom,,,,,{},False
255,1011,1050,,bottom,,,,,{},False
241,1019,,,bottom,,,,,{},False
243,1022,,,bottom,,,,,{},False
253,1038,,,bottom,,,,,{},False
254,1044,,,bottom,,,,,{},False
265,1055,1116,,bottom,,,,,{},False
256,1063,,,bottom,,,,,{},False
257,1066,,,bottom,,,,,{},False
261,1083,,,bottom,,,,,{},False
258,1088,,,bottom,,,,,{},False
272,1090,,,bottom,,,,,{},False
273,1106,,,bottom,,,,,{},False
280,1111,,,bottom,,,,,{},False
277,1129,,,bottom,,,,,{},False
286,1136,,,bottom,,,,,{},False
279,1138,,,bottom,,,,,{},False
289,1139,1170,,bottom,,,,,{},False
285,1161,,,bottom,,,,,{},False
283,1174,,,bottom,,,,,{},False
282,1175,,,bottom,,,,,{},False
298,1179,,,bottom,,,,,{},False
291,1184,,,bottom,,,,,{},False
300,1206,1230,,bottom,,,,,{},False
301,1208,1248,1282,top,70.54,65.25,76.76,9.82,"{300: 24.9, 301: 0.0, 305: 18.02, 293: 40.43, 295: 37.54, 308: 17.95, 303: 25.25, 304: 19.75, 297: 17.91, 312: 10.21, 313: 3.97, 315: 0.55}",True
305,1217,1247,,bottom,,,,,{},False
293,1219,,,bottom,,,,,{},False
295,1222,,,bottom,,,,,{},False
308,1224,,,bottom,,,,,{},False
303,1244,,,bottom,,,,,{},False
304,1252,,,bottom,,,,,{},False
297,1254,,,bottom,,,,,{},False
