tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
300,19737,19759,19775,bottom,236.84,204.55,281.25,479.4,"{299: 8.81, 300: 0.0}",True
301,19827,19848,19864,bottom,243.24,214.29,281.25,418.53,{301: 0.0},True
302,19948,19986,20017,top,130.43,118.42,145.16,86.26,{302: 0.0},True
303,20075,20108,20138,top,142.86,136.36,150.0,45.45,"{303: 0.0, 305: 20.65}",True
305,20131,20173,20190,top,152.54,107.14,264.71,926.84,"{303: 20.89, 305: 0.0}",True
306,20684,20718,20745,top,147.54,132.35,166.67,127.09,{306: 0.0},True
307,20943,20974,21001,top,155.17,145.16,166.67,79.65,{307: 0.0},True
308,21224,21245,21263,bottom,230.77,214.29,250.0,198.41,{308: 0.0},True
309,21377,21416,21449,top,125.0,115.38,136.36,63.57,"{309: 0.0, 312: 21.22, 313: 1.95}",True
312,21439,,21496,top,157.89,,,,{},True
313,21440,21462,21485,bottom,200.0,204.55,195.65,-38.67,"{309: 3.58, 313: 0.0, 312: 12.89}",True
315,21507,21541,21569,top,145.16,132.35,160.71,101.29,{315: 0.0},True
317,21608,,,bottom,,,,,{},False
318,21613,21645,21673,top,150.0,140.62,160.71,71.75,"{318: 0.0, 317: 19.94, 316: 4.49, 319: 21.32}",True
316,21621,,,top,,,,,{},False
319,21667,21699,21726,top,152.54,140.62,166.67,96.45,"{318: 21.4, 319: 0.0}",True
320,21754,21786,21813,top,152.54,140.62,166.67,96.45,{320: 0.0},True
321,21821,21848,21871,top,180.0,166.67,195.65,126.02,{321: 0.0},True
323,21872,,,top,,,,,{},False
324,21927,21962,21992,top,138.46,128.57,150.0,71.43,"{324: 0.0, 325: 22.49}",True
325,21984,,,top,,,,,{},False
326,22208,22237,22262,top,166.67,155.17,180.0,99.31,"{326: 0.0, 327: 21.96}",True
327,22256,22305,22344,top,102.27,91.84,115.38,60.38,"{326: 22.07, 327: 0.0}",True
329,22370,22391,22410,bottom,225.0,214.29,236.84,118.72,{329: 0.0},True
332,22440,22472,22498,top,155.17,140.62,173.08,124.82,"{332: 0.0, 331: 12.48}",True
331,22471,,,top,,,,,{},False
336,22514,,,top,,,,,{},False
337,22698,22735,22765,top,134.33,121.62,150.0,94.59,{337: 0.0},True
338,22771,22808,22838,top,134.33,121.62,150.0,94.59,"{338: 0.0, 341: 11.55, 339: 20.35}",True
341,22801,22867,22882,top,111.11,68.18,300.0,1545.45,"{338: 11.61, 341: 0.0, 339: 8.71}",True
339,22827,,,top,,,,,{},False
342,22952,,,top,,,,,{},False
343,23131,,,top,,,,,{},False
345,23372,23407,23437,top,138.46,128.57,150.0,71.43,"{345: 0.0, 347: 13.37, 346: 18.75}",True
347,23406,,,top,,,,,{},False
346,23424,23461,23493,top,130.43,121.62,140.62,59.39,"{345: 18.94, 346: 0.0}",True
348,23504,23522,23540,bottom,250.0,250.0,250.0,,{348: 0.0},True
349,23586,23618,23644,top,155.17,140.62,173.08,124.82,"{349: 0.0, 353: 6.83, 352: 14.87, 350: 20.39}",True
350,23586,23674,23700,top,78.95,51.14,173.08,469.0,"{349: 20.85, 353: 12.67, 350: 0.0, 354: 11.38}",True
353,23601,23639,23670,top,130.43,118.42,145.16,86.26,"{353: 0.0, 349: 6.99, 352: 7.25, 350: 12.66, 354: 21.9}",True
352,23620,,,top,,,,,{},False
354,23661,23708,23737,top,118.42,95.74,155.17,204.92,"{353: 22.16, 350: 11.51, 354: 0.0, 355: 22.44}",True
355,23734,23773,23801,top,134.33,115.38,160.71,161.89,"{354: 22.81, 355: 0.0, 356: 21.5}",True
356,23798,23834,23861,top,142.86,125.0,166.67,154.32,"{355: 21.96, 356: 0.0, 357: 9.67, 360: 17.38}",True
357,23825,,,top,,,,,{},False
360,23842,,,top,,,,,{},False
359,23896,,,bottom,,,,,{},False
361,23914,23956,23991,top,116.88,107.14,128.57,61.22,"{361: 0.0, 362: 10.85, 363: 12.73}",True
362,23947,23992,24028,top,111.11,100.0,125.0,69.44,"{361: 10.86, 362: 0.0, 363: 1.85}",True
