tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
346,31982,32013,32041,top,152.54,145.16,160.71,55.55,{346: 0.0},True
347,32152,32187,32218,top,136.36,128.57,145.16,53.52,{347: 0.0},True
355,32244,,,top,,,,,{},False
358,32317,32344,32368,top,176.47,166.67,187.5,86.81,"{358: 0.0, 357: 16.56, 359: 16.76}",True
357,32331,,,bottom,,,,,{},False
359,32331,,,bottom,,,,,{},False
360,32352,,,bottom,,,,,{},False
362,32465,,,bottom,,,,,{},False
368,32478,32508,32535,top,157.89,150.0,166.67,61.73,{368: 0.0},True
369,32544,32577,32607,top,142.86,136.36,150.0,45.45,{369: 0.0},True
370,32717,32748,32776,top,152.54,145.16,160.71,55.55,"{370: 0.0, 371: 18.73}",True
371,32767,32788,32807,top,225.0,214.29,236.84,118.72,"{370: 18.44, 371: 0.0}",True
372,32837,32861,32884,top,191.49,187.5,195.65,35.44,{372: 0.0},True
373,32950,32976,32999,top,183.67,173.08,195.65,98.15,{373: 0.0},True
375,33347,33372,33395,top,187.5,180.0,195.65,68.05,{375: 0.0},True
376,33540,33573,33602,top,145.16,136.36,155.17,64.86,"{376: 0.0, 377: 0.01}",True
377,33542,,,top,,,,,{},False
380,33726,,33787,top,147.54,,,,{},True
388,33787,,,bottom,,,,,{},False
389,33877,33900,33921,top,204.55,195.65,214.29,88.73,{389: 0.0},True
390,34475,34496,34515,top,225.0,214.29,236.84,118.72,{390: 0.0},True
391,34648,34675,34700,top,173.08,166.67,180.0,53.33,"{391: 0.0, 393: 20.07}",True
393,34691,34728,34759,top,132.35,121.62,145.16,75.93,"{391: 20.18, 393: 0.0}",True
396,35282,35306,35328,top,195.65,187.5,204.55,77.48,"{396: 0.0, 397: 22.37}",True
397,35326,,,top,,,,,{},False
399,35387,,,bottom,,,,,{},False
405,35425,35457,35485,top,150.0,140.62,160.71,71.75,{405: 0.0},True
406,35857,35889,35918,top,147.54,140.62,155.17,50.16,"{406: 0.0, 407: 5.79, 408: 17.91}",True
407,35878,35903,35926,top,187.5,180.0,195.65,68.05,"{406: 5.7, 407: 0.0, 408: 13.77}",True
408,35903,35937,35968,top,138.46,132.35,145.16,41.32,"{406: 17.93, 407: 13.88, 408: 0.0}",True
409,36277,36310,36340,top,142.86,136.36,150.0,45.45,{409: 0.0},True
410,36562,36587,36610,top,187.5,180.0,195.65,68.05,"{410: 0.0, 411: 5.18}",True
411,36567,36601,36631,top,140.62,132.35,150.0,58.82,"{410: 5.31, 411: 0.0, 414: 17.88}",True
414,36615,36652,36683,top,132.35,121.62,145.16,75.93,"{411: 17.9, 414: 0.0, 415: 13.93}",True
415,36660,36687,36711,top,176.47,166.67,187.5,86.81,"{414: 13.77, 415: 0.0}",True
416,36714,36752,36786,top,125.0,118.42,132.35,40.98,{416: 0.0},True
429,36807,36836,36862,top,163.64,155.17,173.08,68.86,{429: 0.0},True
432,36966,36995,37021,top,163.64,155.17,173.08,68.86,{432: 0.0},True
433,37135,37170,37201,top,136.36,128.57,145.16,53.52,{433: 0.0},True
440,37388,37417,37443,top,163.64,155.17,173.08,68.86,{440: 0.0},True
441,37551,37572,37591,top,225.0,214.29,236.84,118.72,{441: 0.0},True
442,37592,37625,37654,top,145.16,136.36,155.17,64.86,{442: 0.0},True
453,37818,37850,37878,top,150.0,140.62,160.71,71.75,"{453: 0.0, 454: 6.67}",True
454,37837,37866,37891,top,166.67,155.17,180.0,99.31,"{453: 6.64, 454: 0.0}",True
455,37945,37979,38009,top,140.62,132.35,150.0,58.82,{455: 0.0},True
458,38586,38617,38644,top,155.17,145.16,166.67,79.65,{458: 0.0},True
459,38812,,,top,,,,,{},False
460,38873,,,bottom,,,,,{},False
462,39328,39352,39374,top,195.65,187.5,204.55,77.48,"{462: 0.0, 465: 8.17}",True
465,39340,39372,39399,top,152.54,140.62,166.67,96.45,"{465: 0.0, 462: 8.33, 470: 12.46}",True
470,39376,39399,39420,top,204.55,195.65,214.29,88.73,"{465: 12.28, 470: 0.0, 471: 16.85}",True
471,39406,39438,39466,top,150.0,140.62,160.71,71.75,"{470: 16.98, 471: 0.0}",True
472,39504,39530,39552,top,187.5,173.08,204.55,143.04,{472: 0.0},True
473,39601,39624,,top,,,,,{},False
475,39649,,,bottom,,,,,{},False
476,39659,39689,39716,top,157.89,150.0,166.67,61.73,{476: 0.0},True
477,39848,39882,39911,top,142.86,132.35,155.17,78.69,{477: 0.0},True
478,40187,40218,40246,top,152.54,145.16,160.71,55.55,{478: 0.0},True
480,40367,40402,40432,top,138.46,128.57,150.0,71.43,{480: 0.0},True
481,41021,41048,41073,top,173.08,166.67,180.0,53.33,{481: 0.0},True
482,41488,41519,41546,top,155.17,145.16,166.67,79.65,{482: 0.0},True
484,41587,41616,41641,top,166.67,155.17,180.0,99.31,{484: 0.0},True
485,41977,42008,42035,top,155.17,145.16,166.67,79.65,{485: 0.0},True
486,42100,42129,42155,top,163.64,155.17,173.08,68.86,{486: 0.0},True
487,42186,42210,42231,top,200.0,187.5,214.29,127.55,"{487: 0.0, 488: 1.64}",True
488,42187,42213,42237,top,180.0,173.08,187.5,60.1,"{487: 1.68, 488: 0.0}",True
489,42311,42346,42376,top,138.46,128.57,150.0,71.43,"{489: 0.0, 494: 10.7}",True
494,42348,42371,42392,top,204.55,195.65,214.29,88.73,"{494: 0.0, 489: 10.36}",True
498,42569,42598,42625,top,160.71,155.17,166.67,42.57,"{498: 0.0, 499: 20.73}",True
499,42618,42649,42678,top,150.0,145.16,155.17,34.52,"{498: 20.72, 499: 0.0, 500: 21.08}",True
500,42672,42702,42730,top,155.17,150.0,160.71,38.27,"{499: 21.03, 500: 0.0}",True
501,42834,,,top,,,,,{},False
504,42876,,,bottom,,,,,{},False
505,43097,43121,43142,top,200.0,187.5,214.29,127.55,{505: 0.0},True
506,44061,44092,44120,top,152.54,145.16,160.71,55.55,{506: 0.0},True
507,44213,44244,44271,top,155.17,145.16,166.67,79.65,{507: 0.0},True
508,44315,44356,44392,top,116.88,109.76,125.0,42.34,{508: 0.0},True
514,44662,,44715,top,169.81,,,,{},True
518,44830,44858,44883,top,169.81,160.71,180.0,77.14,{518: 0.0},True
519,44955,,,top,,,,,{},False
523,45006,,,bottom,,,,,{},False
524,45386,45418,45446,top,150.0,140.62,160.71,71.75,{524: 0.0},True
530,46404,46433,46460,top,160.71,155.17,166.67,42.57,{530: 0.0},True
531,46483,,,top,,,,,{},False
536,46537,,,bottom,,,,,{},False
537,46678,46710,46738,top,150.0,140.62,160.71,71.75,{537: 0.0},True
538,46880,46904,46926,top,195.65,187.5,204.55,77.48,{538: 0.0},True
539,46951,,,bottom,,,,,{},False
540,47032,47063,47091,top,152.54,145.16,160.71,55.55,{540: 0.0},True
541,48054,48089,48120,top,136.36,128.57,145.16,53.52,{541: 0.0},True
542,48290,48309,48328,top,236.84,236.84,236.84,,{542: 0.0},True
543,48391,48418,48441,top,180.0,166.67,195.65,126.02,{543: 0.0},True
545,48516,48545,48571,top,163.64,155.17,173.08,68.86,{545: 0.0},True
546,49040,49067,49092,top,173.08,166.67,180.0,53.33,{546: 0.0},True
548,49109,49143,49173,top,140.62,132.35,150.0,58.82,{548: 0.0},True
549,49196,49228,49256,top,150.0,140.62,160.71,71.75,{549: 0.0},True
554,49378,49416,49450,top,125.0,118.42,132.35,40.98,{554: 0.0},True
557,49678,49704,49728,top,180.0,173.08,187.5,60.1,{557: 0.0},True
559,49845,49885,49919,top,121.62,112.5,132.35,58.39,{559: 0.0},True
567,49967,49999,50027,top,150.0,140.62,160.71,71.75,{567: 0.0},True
569,50237,50273,50306,top,130.43,125.0,136.36,34.44,{569: 0.0},True
570,50367,50402,50433,top,136.36,128.57,145.16,53.52,"{570: 0.0, 573: 9.85}",True
573,50397,50429,50457,top,150.0,140.62,160.71,71.75,"{573: 0.0, 570: 9.78, 577: 9.22, 578: 22.16}",True
577,50433,,,bottom,,,,,{},False
578,50454,50490,50522,top,132.35,125.0,140.62,48.83,"{578: 0.0, 573: 22.27, 579: 15.34}",True
579,50498,50536,50570,top,125.0,118.42,132.35,40.98,"{578: 15.36, 579: 0.0, 580: 19.75}",True
580,50561,50585,50607,top,195.65,187.5,204.55,77.48,"{579: 19.46, 580: 0.0, 581: 13.5}",True
