tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
423,25038,,,top,,,,,{},False
422,25056,,,top,,,,,{},False
424,25423,,,top,,,,,{},False
426,25529,,,top,,,,,{},False
427,25529,25566,25606,bottom,116.88,121.62,112.5,-22.8,"{427: 0.0, 426: 21.81}",True
428,25663,,,top,,,,,{},False
429,25665,25710,25757,bottom,97.83,100.0,95.74,-9.05,"{429: 0.0, 428: 22.58, 431: 21.01}",True
431,25750,25786,,bottom,,,,,{},False
432,25820,,,top,,,,,{},False
436,26143,,,top,,,,,{},False
437,26352,26396,26444,bottom,97.83,102.27,93.75,-17.76,"{437: 0.0, 438: 19.02}",True
438,26428,26473,26516,bottom,102.27,100.0,104.65,10.82,"{438: 0.0, 437: 18.51}",True
439,26556,26594,,bottom,,,,,{},False
440,26612,26652,26692,bottom,112.5,112.5,112.5,,"{440: 0.0, 439: 16.81, 442: 14.76}",True
442,26665,26705,26746,bottom,111.11,112.5,109.76,-6.69,"{442: 0.0, 440: 13.84, 443: 4.35}",True
443,26729,,,top,,,,,{},False
446,26831,,,top,,,,,{},False
447,27094,27136,27180,bottom,104.65,107.14,102.27,-11.07,{447: 0.0},True
450,27236,,,top,,,,,{},False
452,27305,,,top,,,,,{},False
454,27414,,,bottom,,,,,{},False
455,27434,27476,27522,bottom,102.27,107.14,97.83,-20.25,"{455: 0.0, 453: 13.84, 457: 1.32}",True
453,27462,,,top,,,,,{},False
457,27516,,,top,,,,,{},False
459,27561,,,top,,,,,{},False
463,27563,,,top,,,,,{},False
460,27607,,,top,,,,,{},False
464,27867,27898,27931,bottom,140.62,145.16,136.36,-26.66,{464: 0.0},True
465,28020,,,top,,,,,{},False
468,28365,28403,28441,bottom,118.42,118.42,118.42,,{468: 0.0},True
469,28603,,,top,,,,,{},False
470,28626,28662,28701,bottom,120.0,125.0,115.38,-24.65,"{470: 0.0, 472: 18.15}",True
472,28683,28715,28754,bottom,126.76,140.62,115.38,-64.72,"{472: 0.0, 470: 17.37, 471: 3.46}",True
471,28736,,,top,,,,,{},False
474,28788,,,top,,,,,{},False
476,28830,,,top,,,,,{},False
477,28944,,,top,,,,,{},False
478,29018,29057,29096,bottom,115.38,115.38,115.38,,{478: 0.0},True
479,29135,29170,29210,bottom,120.0,128.57,112.5,-40.18,{479: 0.0},True
480,29370,29400,29432,bottom,145.16,150.0,140.62,-29.3,{480: 0.0},True
481,29637,,,top,,,,,{},False
482,29900,29944,,bottom,,,,,{},False
483,29938,29964,29991,bottom,169.81,173.08,166.67,-23.74,"{483: 0.0, 482: 7.72}",True
484,30390,,,top,,,,,{},False
486,30422,30463,30505,bottom,108.43,109.76,107.14,-6.22,{486: 0.0},True
488,30983,31014,31050,bottom,134.33,145.16,125.0,-56.0,"{488: 0.0, 487: 3.78}",True
487,31036,,,top,,,,,{},False
489,31091,,,top,,,,,{},False
491,31231,31267,31305,bottom,121.62,125.0,118.42,-17.31,{491: 0.0},True
492,31443,,,top,,,,,{},False
493,31725,,,top,,,,,{},False
495,31749,31795,,bottom,,,,,{},False
494,31787,,,top,,,,,{},False
497,31830,31867,31906,bottom,118.42,121.62,115.38,-15.99,"{497: 0.0, 496: 13.81}",True
496,31854,,,top,,,,,{},False
509,31915,31947,,bottom,,,,,{},False
510,31920,31958,31997,bottom,116.88,118.42,115.38,-7.79,"{509: 3.23, 510: 0.0}",True
514,32097,,,top,,,,,{},False
515,32156,,,top,,,,,{},False
519,32175,32213,,bottom,,,,,{},False
518,32237,,,top,,,,,{},False
521,32255,,,top,,,,,{},False
522,32304,32345,32387,bottom,108.43,109.76,107.14,-6.22,{522: 0.0},True
520,32315,,,top,,,,,{},False
523,32409,,,top,,,,,{},False
527,32487,,,top,,,,,{},False
532,32498,32536,32573,bottom,120.0,118.42,121.62,8.65,"{532: 0.0, 529: 15.29}",True
529,32520,,,top,,,,,{},False
534,32729,32771,32814,bottom,105.88,107.14,104.65,-5.79,"{534: 0.0, 533: 16.93, 535: 16.51, 536: 10.15}",True
533,32747,,,top,,,,,{},False
535,32751,,,top,,,,,{},False
536,32761,32813,,bottom,,,,,{},False
537,32864,,,top,,,,,{},False
539,32959,,,top,,,,,{},False
540,33144,33173,33203,bottom,152.54,155.17,150.0,-17.24,"{540: 0.0, 541: 6.41}",True
541,33153,33197,33239,bottom,104.65,102.27,107.14,11.6,"{541: 0.0, 540: 6.8}",True
543,33633,,,top,,,,,{},False
544,33638,33681,33721,bottom,108.43,104.65,112.5,19.62,"{544: 0.0, 543: 23.49}",True
545,33720,,,top,,,,,{},False
547,33908,,,top,,,,,{},False
553,33909,,,top,,,,,{},False
554,33916,,,top,,,,,{},False
555,33982,34023,34064,bottom,109.76,109.76,109.76,,"{555: 0.0, 561: 14.28}",True
561,34032,,,bottom,,,,,{},False
564,34115,,,top,,,,,{},False
566,34346,,,top,,,,,{},False
568,34736,,,top,,,,,{},False
569,34770,34814,34859,bottom,101.12,102.27,100.0,-5.05,{569: 0.0},True
572,35368,,,top,,,,,{},False
573,35559,35626,35669,bottom,81.82,67.16,104.65,87.18,"{573: 0.0, 576: 0.31}",True
576,35626,,,top,,,,,{},False
578,35704,,,top,,,,,{},False
583,36221,,,top,,,,,{},False
